article,pr_2020_03,pr_2020_07,pr_2021_03,pr_2022_01,shift_P1_to_P2,shift_P2_to_P3,shift_P3_to_P4,shift_overall
Impact of the COVID-19 pandemic on cricket,0.0,0.0,0.0004122394655699502,0.000352151960596702,0.0,0.0004122394655699502,-6.008750497324823e-05,0.000352151960596702
Indian state government responses to the COVID-19 pandemic,0.0,0.0,0.0004122394655699502,0.000352151960596702,0.0,0.0004122394655699502,-6.008750497324823e-05,0.000352151960596702
Impact of the COVID-19 pandemic on disc golf,0.0,0.0004799130722762115,0.0004122394655699502,0.000352151960596702,0.0004799130722762115,-6.767360670626127e-05,-6.008750497324823e-05,0.000352151960596702
Overseas Filipinos during the COVID-19 pandemic,0.0,0.0,0.0,0.000352151960596702,0.0,0.0,0.000352151960596702,0.000352151960596702
Pandemic fatigue,0.0,0.0,0.0004225403244566165,0.000352151960596702,0.0,0.0004225403244566165,-7.038836385991453e-05,0.000352151960596702
Open the States,0.0,0.0,0.0,0.000352151960596702,0.0,0.0,0.000352151960596702,0.000352151960596702
Human rights issues related to the COVID-19 pandemic,0.0,0.0004799130722762115,0.0004122394655699502,0.000352151960596702,0.0004799130722762115,-6.767360670626127e-05,-6.008750497324823e-05,0.000352151960596702
Evacuations by the Philippines related to the COVID-19 pandemic,0.0,0.0005123973853629041,0.0004122394655699502,0.000352151960596702,0.0005123973853629041,-0.00010015791979295385,-6.008750497324823e-05,0.000352151960596702
Nigerian government response to the COVID-19 pandemic,0.0,0.0,0.0,0.000352151960596702,0.0,0.0,0.000352151960596702,0.000352151960596702
New Zealand government response to the COVID-19 pandemic,0.0,0.0,0.0,0.000352151960596702,0.0,0.0,0.000352151960596702,0.000352151960596702
New York state government response to the COVID-19 pandemic,0.0,0.0,0.0,0.000352151960596702,0.0,0.0,0.000352151960596702,0.000352151960596702
Impact of the COVID-19 pandemic on the music industry,0.0,0.0004799130722762115,0.0004122394655699502,0.000352151960596702,0.0004799130722762115,-6.767360670626127e-05,-6.008750497324823e-05,0.000352151960596702
Texas government response to the COVID-19 pandemic,0.0,0.0,0.0,0.000352151960596702,0.0,0.0,0.000352151960596702,0.000352151960596702
Suspension of the 2019–20 NBA season,0.0,0.0,0.0004122394655699502,0.000352151960596702,0.0,0.0004122394655699502,-6.008750497324823e-05,0.000352151960596702
Western States Pact,0.0,0.0004981914630543148,0.00042956607126543684,0.000352151960596702,0.0004981914630543148,-6.862539178887793e-05,-7.741411066873485e-05,0.000352151960596702
Impact of the COVID-19 pandemic on the restaurant industry in the United States,0.0,0.0004799130722762115,0.0004122394655699502,0.000352151960596702,0.0004799130722762115,-6.767360670626127e-05,-6.008750497324823e-05,0.000352151960596702
Impact of the COVID-19 pandemic on the military,0.0,0.0004799130722762115,0.0004122394655699502,0.000352151960596702,0.0004799130722762115,-6.767360670626127e-05,-6.008750497324823e-05,0.000352151960596702
Impact of the COVID-19 pandemic on the meat industry in Canada,0.0,0.0004799130722762115,0.0004122394655699502,0.000352151960596702,0.0004799130722762115,-6.767360670626127e-05,-6.008750497324823e-05,0.000352151960596702
Impact of the COVID-19 pandemic on the fashion industry,0.0,0.0004799130722762115,0.0004618429158006718,0.000352151960596702,0.0004799130722762115,-1.8070156475539687e-05,-0.00010969095520396981,0.000352151960596702
COVID-19 pandemic in the Collectivity of Saint Martin,0.0,0.00048312079097840676,0.0004106192084533845,0.00035183199746897405,0.00048312079097840676,-7.250158252502224e-05,-5.8787210984410476e-05,0.00035183199746897405
Franck Riester,0.000779037225616988,0.0004739933636423952,0.0004106192084533845,0.00035183199746897405,-0.0003050438619745928,-6.337415518901067e-05,-5.8787210984410476e-05,-0.00042720522814801394
Acute heart failure,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
White blood cell,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Pleural empyema,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Pleural fluid,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Pleuritic,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Pneumococcal conjugate vaccine,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Pneumococcal pneumonia,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Pneumococcal polysaccharide vaccine,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
William Osler,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Zanamivir,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Acute interstitial pneumonia,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Zinc supplementation,0.0,0.0,0.0004103729061019733,0.00035175674230028943,0.0,0.0004103729061019733,-5.8616163801683855e-05,0.00035175674230028943
Vocal resonation,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
W. B. Saunders,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Surgical masks,0.0007824759587285702,0.0004926610028051297,0.0004228440044152835,0.00035175674230028943,-0.00028981495592344045,-6.981699838984627e-05,-7.108726211499405e-05,-0.00043071921642828077
Systemic inflammation,0.0,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,0.00047397960093613844,-6.360669483416515e-05,-5.8616163801683855e-05,0.00035175674230028943
TLR6,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Hantaviruses,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Malnutrition,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Macrolide,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Maimonides,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
CURB-65,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Antihypotensive agent,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Lipoid pneumonia,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Pneumocystis jiroveci,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Pneumocystis pneumonia,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Blood cultures,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Lipids,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
FER (gene),0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Neonatal,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Neuraminidase inhibitors,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Nonspecific interstitial pneumonia,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Nosocomial infection,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Legionella pneumophila,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Biological aging,0.0,0.0,0.0004103729061019733,0.00035175674230028943,0.0,0.0004103729061019733,-5.8616163801683855e-05,0.00035175674230028943
Klebsiella,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Hospital-acquired pneumonia,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Eosinophilic,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Eosinophilic pneumonia,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Rigors,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Community-acquired pneumonia,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Complement protein,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Complete blood count,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Humidifier,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Legionella,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
British Thoracic Society,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Bronchial pneumonia,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Bronchiolitis obliterans,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Bronchopneumonia,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Bronchopulmonary segment,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Bronchus,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Colonisation (biology),0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Fungal pneumonia,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Fluoroquinolone,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Fluoroquinolones,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Clindamycin,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Blastomyces,0.0,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,0.00047397960093613844,-6.360669483416515e-05,-5.8616163801683855e-05,0.00035175674230028943
Blood culture,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Coccidioidomycosis,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Coccidioides immitis,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Serum electrolytes,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Mycoplasma pneumoniae,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Trimethoprim/sulfamethoxazole,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Respiratory bronchiolitis interstitial lung disease,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Erythromycin,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Toxoplasma gondii,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Organizing pneumonia,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Otitis media,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Respiratory rate,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Coxiella burnetti,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Crackles,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Hyposplenism,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Invasive pneumococcal disease,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Opportunistic infection,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
John Bunyan,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Gastric feeding tube,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Christian Gram,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Gram staining,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Mononuclear cell,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Home care,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Interstitial pneumonia,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Interventional radiology,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Immunoglobulin,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Oxygenation (medical),0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Electron microscope,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Empiric therapy,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Empyema,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Endotracheal intubation,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Rapid influenza diagnostic test,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Usual interstitial pneumonia,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Influenza A,0.0007824759587285702,0.00047397960093613844,0.00041965986523174244,0.00035175674230028943,-0.00030849635779243176,-5.4319735704396e-05,-6.790312293145301e-05,-0.00043071921642828077
Influenza B,0.0007824759587285702,0.00047397960093613844,0.00041965986523174244,0.00035175674230028943,-0.00030849635779243176,-5.4319735704396e-05,-6.790312293145301e-05,-0.00043071921642828077
Influenza virus,0.0008340044880456415,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00036002488710950306,-6.360669483416515e-05,-5.8616163801683855e-05,-0.0004822477457453521
Chest pain,0.0007824759587285702,0.00048797730492202167,0.0004103729061019733,0.00035175674230028943,-0.00029449865380654853,-7.760439882004838e-05,-5.8616163801683855e-05,-0.00043071921642828077
Chest physiotherapy,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Chest radiography,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Chest tube,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Lobar pneumonia,0.0007861120735577778,0.0004762222808225809,0.00041232683288487486,0.00035175674230028943,-0.00030988979273519686,-6.389544793770604e-05,-6.057009058458543e-05,-0.00043435533125748833
Lobular pneumonia,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Low income countries,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Lung abscess,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Histoplasmosis,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Hobart Reimann,0.0,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,0.00047397960093613844,-6.360669483416515e-05,-5.8616163801683855e-05,0.00035175674230028943
Sickle cell disease,0.0,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,0.00047397960093613844,-6.360669483416515e-05,-5.8616163801683855e-05,0.00035175674230028943
Mississippi embayment,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Chlamydia psittaci,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Chlamydia trachomatis,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Chlamydophila pneumoniae,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Moraxella catarrhalis,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Mucolytics,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Multi-drug resistant bacteria,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Multidrug-resistant,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Multiple drug resistance,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Chest X-ray,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Chest auscultation,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Paragonimus westermani,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Parainfluenza,0.0007824759587285702,0.00047397960093613844,0.00041965986523174244,0.00035175674230028943,-0.00030849635779243176,-5.4319735704396e-05,-6.790312293145301e-05,-0.00043071921642828077
Parapneumonic effusion,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Parasite,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Ascaris lumbricoides,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Cryptococcus neoformans,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Crystalloid solution,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Proton-pump inhibitors,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Decreased level of consciousness,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Edwin Klebs,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Parasites,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
Pseudomonas aeruginosa,0.0007824759587285702,0.00047397960093613844,0.0004103729061019733,0.00035175674230028943,-0.00030849635779243176,-6.360669483416515e-05,-5.8616163801683855e-05,-0.00043071921642828077
