article,year,pagerank,in_degree,out_degree,in_degree_cent,out_degree_cent,betweenness,eigenvector
History of plague,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
History of polio,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
History of smallpox,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
History of smallpox in Mexico,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
History of syphilis,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
History of tuberculosis,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
History of typhoid fever,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
History of yellow fever,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Hittite plague,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Hong Kong flu,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
ITV News,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Ignaz Semmelweis,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Il Giornale,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Imperial College,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
India Today,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Isaias Afwerki,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Ismail Sabri Yaakob,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Israeli war cabinet,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Jakarta Globe,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Jens Stoltenberg,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Khalili Foundation,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Kim Jong Un,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Kivu Ebola epidemic,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
La Repubblica,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Libyan civil war (2014–2020),2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
List of current heads of state and government,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
List of intergovernmental organizations,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
List of ongoing armed conflicts,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
List of protests in the 21st century,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
List of regional organizations by population,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
List of sovereign states in the 2020s,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
List of state leaders in the 2020s,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
List of timelines,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
London flu,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
M23 campaign (2022–present),2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Mahathir Mohamad,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Mahsa Amini protests,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Manchurian plague,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Mark Rutte,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Market Watch,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Martín Vizcarra,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Massachusetts smallpox epidemic,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Meloni government,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Middle East economic integration,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Ministry of Health (Brazil),2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Modern era,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Mohamed Abdullahi Mohamed,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Morrison government,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Muhyiddin Yassin,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Myanmar civil war,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Naples Plague (1656),2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
National COVID-19 Clinical Evidence Taskforce,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
New York Times,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Nigeria Vision 2020,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Nigerien crisis (2023–2024),2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Ninth European Parliament,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Nipah virus outbreaks in Kerala,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Outline of the Gaza war,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Outline of the Russo-Ukrainian war,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Pacific Community,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Pacific Islands Forum,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Philippine drug war,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Plague of 664,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Plague of Amwas,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Plague of Athens,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Plague of Cyprian,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Plague of Justinian,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Plague of Sheroe,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Post-classical history,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Prabowo Subianto,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Premiership of Boris Johnson,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Premiership of Justin Trudeau,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Premiership of Keir Starmer,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Premiership of Liz Truss,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Premiership of Mark Carney,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Premiership of Narendra Modi,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Premiership of Rishi Sunak,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Premiership of Shehbaz Sharif,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Presidency of Abdel Fattah el-Sisi,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Presidency of Bola Tinubu,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Presidency of Dina Boluarte,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Presidency of Emmanuel Macron,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Presidency of Francisco Sagasti,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Presidency of Joko Widodo,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Presidency of Muhammadu Buhari,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Presidency of Pedro Castillo,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Presidency of Vladimir Putin,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Prime Ministership of Imran Khan,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Regional Comprehensive Economic Partnership,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
"Removal of cannabis and cannabis resin from Schedule IV of the Single Convention on narcotic drugs, 1961",2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Richard Horton (editor),2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Robert Koch,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Roman Plague of 590,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Russo-Ukrainian war,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
SBS News,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Salman of Saudi Arabia,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Salva Kiir Mayardit,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
San Francisco plague of 1900–1904,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Sebastián Piñera,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Second Ishiba Cabinet,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Second Kishida Cabinet,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Second Kishida Cabinet (First Reshuffle),2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Second Kishida Cabinet (Second Reshuffle),2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Second Nagorno-Karabakh War,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Second plague pandemic,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Second presidency of Donald Trump,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Second presidency of Lula da Silva,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Sixth Labour Government of New Zealand,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Sixth National Government of New Zealand,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Smallpox eradication,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Social history of viruses,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Sovereignty Council of Sudan,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Spanish flu,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Sudanese transition to democracy,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Suga Cabinet,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Sweating sickness,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
The Austin Chronicle,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
The Boston Globe,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
The Columbus Dispatch,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
The Diplomat (magazine),2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
The Economic Times,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
The Hill (newspaper),2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
The Lancet Infectious Diseases,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
The Wall Street Journal,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Third plague pandemic,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Thirty-fifth government of Israel,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Thirty-fourth government of Israel,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Thirty-seventh government of Israel,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Thirty-sixth government of Israel,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Tigray war,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Timeline of computing 2020–present,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Timeline of sustainable energy research 2020 to the present,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Timeline of the 21st century,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
USA Today,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
United States racial unrest (2020–2023),2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
University of Michigan,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Vlaamse Radio- en Televisieomroeporganisatie,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Vox (website),2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Wilmès II Government,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Xi Jinping Administration,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Yellow fever in Buenos Aires,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
Yonhap News Agency,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
2020s in North America,2025,0.00019277697107660522,1,0,0.00019308746862328635,0.0,0.0,0.004987869129920634
COVID-19 pandemic,2026,0.00021570151254444918,9,2188,0.0017699115044247787,0.43028515240904625,0.0008141569681302172,0.03626284789762695
COVID-19 vaccine,2026,0.00021555034298659047,8,2005,0.0015732546705998034,0.3942969518190757,0.0006498251879251296,0.03209072693857337
Coronavirus,2026,0.00021519272057280426,7,462,0.001376597836774828,0.09085545722713864,6.976975193502666e-05,0.029798998524445345
SARS-CoV-2,2026,0.00021396745235109342,8,1910,0.0015732546705998034,0.37561455260570303,0.0003507422711882011,0.034526096449883206
World Health Organization,2026,0.00021391075461688693,8,1159,0.0015732546705998034,0.22792527040314653,0.0008417977970102272,0.034526096449883206
COVID-19 testing,2026,0.00021343992152073415,6,1532,0.0011799410029498525,0.30127826941986235,0.00010369974897905663,0.0267498897797223
Symptoms of COVID-19,2026,0.0002134375942734946,6,1500,0.0011799410029498525,0.2949852507374631,8.321318728478445e-05,0.0267498897797223
Transmission of COVID-19,2026,0.00021343699686351286,6,1492,0.0011799410029498525,0.29341199606686336,7.08916182165592e-05,0.026749889779722303
Coronavirus diseases,2026,0.00021340737900238773,3,97,0.0005899705014749262,0.019075712881022618,2.1728297928140572e-05,0.0143379931550574
Contagious disease,2026,0.00021313313585220753,3,389,0.0005899705014749262,0.07649950835791544,0.00023410470332185503,0.014977848951594569
COVID-19,2026,0.00019949497943529351,10,10,0.0019665683382497543,0.0019665683382497543,7.12970153371412e-05,0.038071419893961615
Bibcode (identifier),2026,0.0001990653510486846,9,0,0.0017699115044247787,0.0,0.0,0.03600821140716829
Doi (identifier),2026,0.0001990653510486846,9,0,0.0017699115044247787,0.0,0.0,0.03600821140716829
PMC (identifier),2026,0.0001990653510486846,9,0,0.0017699115044247787,0.0,0.0,0.03600821140716829
PMID (identifier),2026,0.0001990653510486846,9,0,0.0017699115044247787,0.0,0.0,0.03600821140716829
Virus,2026,0.0001989705377148404,5,0,0.0009832841691248771,0.0,0.0,0.016570959302156504
MERS,2026,0.00019892115308285983,8,0,0.0015732546705998034,0.0,0.0,0.03126805520016843
SARS,2026,0.00019892115308285983,8,0,0.0015732546705998034,0.0,0.0,0.03126805520016843
ISBN (identifier),2026,0.000198841919715515,7,0,0.001376597836774828,0.0,0.0,0.02865639888777183
Host (biology),2026,0.00019877102311164648,3,0,0.0005899705014749262,0.0,0.0,0.008154896835458421
2002–2004 SARS outbreak,2026,0.00019875856538015797,6,0,0.0011799410029498525,0.0,0.0,0.024236170579040563
Pathogen,2026,0.00019871788404739632,5,0,0.0009832841691248771,0.0,0.0,0.016146565151392057
Centers for Disease Control and Prevention,2026,0.00019870360766688613,8,0,0.0015732546705998034,0.0,0.0,0.03190791099670561
S2CID (identifier),2026,0.00019870360766688613,8,0,0.0015732546705998034,0.0,0.0,0.03190791099670561
Common cold,2026,0.00019870004899692984,6,0,0.0011799410029498525,0.0,0.0,0.023916242680771978
Nature (journal),2026,0.0001986172920715545,5,0,0.0009832841691248771,0.0,0.0,0.019496014372040713
ISSN (identifier),2026,0.0001986161074352679,7,0,0.001376597836774828,0.0,0.0,0.027167754789705758
Wuhan,2026,0.00019861436741433323,5,0,0.0009832841691248771,0.0,0.0,0.019496014372040713
Severe acute respiratory syndrome coronavirus 2,2026,0.0001986131461752933,5,0,0.0009832841691248771,0.0,0.0,0.019176086473772128
Middle East respiratory syndrome,2026,0.0001985886320353359,5,0,0.0009832841691248771,0.0,0.0,0.020240336421073743
Severe acute respiratory syndrome,2026,0.0001985886320353359,5,0,0.0009832841691248771,0.0,0.0,0.020240336421073743
Science (journal),2026,0.00019857309292248054,4,0,0.0007866273352999017,0.0,0.0,0.0155720007626648
Coronaviridae,2026,0.00019851224929201284,4,0,0.0007866273352999017,0.0,0.0,0.015252072864396218
Feline coronavirus,2026,0.00019851224929201284,4,0,0.0007866273352999017,0.0,0.0,0.015252072864396218
Canine coronavirus,2026,0.00019851224929201284,4,0,0.0007866273352999017,0.0,0.0,0.015252072864396218
Human coronavirus 229E,2026,0.00019850527769997887,4,0,0.0007866273352999017,0.0,0.0,0.01582010811234248
Human coronavirus HKU1,2026,0.00019850527769997887,4,0,0.0007866273352999017,0.0,0.0,0.01582010811234248
Human coronavirus NL63,2026,0.00019850527769997887,4,0,0.0007866273352999017,0.0,0.0,0.01582010811234248
Human coronavirus OC43,2026,0.00019850527769997887,4,0,0.0007866273352999017,0.0,0.0,0.01582010811234248
Severe acute respiratory syndrome coronavirus,2026,0.00019850527769997887,4,0,0.0007866273352999017,0.0,0.0,0.01582010811234248
JSTOR (identifier),2026,0.00019848559269086227,3,0,0.0005899705014749262,0.0,0.0,0.010831844555664948
Coronavirus disease 2019,2026,0.0001984504844393919,3,0,0.0005899705014749262,0.0,0.0,0.00976759460836333
Betacoronavirus,2026,0.0001984288949566558,3,0,0.0005899705014749262,0.0,0.0,0.010831844555664948
International Committee on Taxonomy of Viruses,2026,0.0001984288949566558,3,0,0.0005899705014749262,0.0,0.0,0.010831844555664948
Orthornavirae,2026,0.0001984288949566558,3,0,0.0005899705014749262,0.0,0.0,0.010831844555664948
Severe acute respiratory syndrome–related coronavirus,2026,0.0001984288949566558,3,0,0.0005899705014749262,0.0,0.0,0.010831844555664948
Alphacoronavirus,2026,0.0001984288949566558,3,0,0.0005899705014749262,0.0,0.0,0.010831844555664948
Avian coronavirus,2026,0.0001984288949566558,3,0,0.0005899705014749262,0.0,0.0,0.010831844555664948
Bovine coronavirus,2026,0.0001984288949566558,3,0,0.0005899705014749262,0.0,0.0,0.010831844555664948
Bulbul coronavirus HKU11,2026,0.0001984288949566558,3,0,0.0005899705014749262,0.0,0.0,0.010831844555664948
Coronavirus HKU15,2026,0.0001984288949566558,3,0,0.0005899705014749262,0.0,0.0,0.010831844555664948
Gammacoronavirus,2026,0.0001984288949566558,3,0,0.0005899705014749262,0.0,0.0,0.010831844555664948
Mammal,2026,0.0001984288949566558,3,0,0.0005899705014749262,0.0,0.0,0.010831844555664948
Middle East respiratory syndrome–related coronavirus,2026,0.0001984288949566558,3,0,0.0005899705014749262,0.0,0.0,0.010831844555664948
Murine coronavirus,2026,0.0001984288949566558,3,0,0.0005899705014749262,0.0,0.0,0.010831844555664948
Porcine epidemic diarrhea virus,2026,0.0001984288949566558,3,0,0.0005899705014749262,0.0,0.0,0.010831844555664948
Rodent,2026,0.0001984288949566558,3,0,0.0005899705014749262,0.0,0.0,0.010831844555664948
Transmissible gastroenteritis virus,2026,0.0001984288949566558,3,0,0.0005899705014749262,0.0,0.0,0.010831844555664948
History of coronavirus,2026,0.00019834139472503753,2,0,0.00039331366764995085,0.0,0.0,0.006091688348665097
Avian infectious bronchitis,2026,0.00019834139472503753,2,0,0.00039331366764995085,0.0,0.0,0.006091688348665097
Bird,2026,0.00019834139472503753,2,0,0.00039331366764995085,0.0,0.0,0.006091688348665097
David Tyrrell (physician),2026,0.00019834139472503753,2,0,0.00039331366764995085,0.0,0.0,0.006091688348665097
Deltacoronavirus (genus),2026,0.00019834139472503753,2,0,0.00039331366764995085,0.0,0.0,0.006091688348665097
Enteritis,2026,0.00019834139472503753,2,0,0.00039331366764995085,0.0,0.0,0.006091688348665097
Feline infectious peritonitis,2026,0.00019834139472503753,2,0,0.00039331366764995085,0.0,0.0,0.006091688348665097
Jeddah,2026,0.00019834139472503753,2,0,0.00039331366764995085,0.0,0.0,0.006091688348665097
June Almeida,2026,0.00019834139472503753,2,0,0.00039331366764995085,0.0,0.0,0.006091688348665097
Respiratory tract infection,2026,0.00019834139472503753,2,0,0.00039331366764995085,0.0,0.0,0.006091688348665097
Rhinovirus,2026,0.00019834139472503753,2,0,0.00039331366764995085,0.0,0.0,0.006091688348665097
St Thomas' Hospital,2026,0.00019834139472503753,2,0,0.00039331366764995085,0.0,0.0,0.006091688348665097
Stellar corona,2026,0.00019834139472503753,2,0,0.00039331366764995085,0.0,0.0,0.006091688348665097
Novel coronavirus,2026,0.00019828773228400517,4,0,0.0007866273352999017,0.0,0.0,0.01645996390887965
Bat,2026,0.00019817916594643301,3,0,0.0005899705014749262,0.0,0.0,0.010407450404900499
Pangolin,2026,0.00019814353431818043,3,0,0.0005899705014749262,0.0,0.0,0.011719807701879794
Encephalitis,2026,0.00019809106830483302,2,0,0.00039331366764995085,0.0,0.0,0.005667294197900648
Horseshoe bat,2026,0.00019806715157485736,2,0,0.00039331366764995085,0.0,0.0,0.0067315441452022685
Hong Kong,2026,0.00019806300567859616,2,0,0.00039331366764995085,0.0,0.0,0.006411616246933682
Virology,2026,0.00019806300567859616,2,0,0.00039331366764995085,0.0,0.0,0.006411616246933682
Outbreak,2026,0.00019805603408656216,2,0,0.00039331366764995085,0.0,0.0,0.006979651494879946
2012 Middle East respiratory syndrome outbreak,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
2015 Middle East respiratory syndrome outbreak in South Korea,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
2018 Middle East respiratory syndrome outbreak,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
American Association for the Advancement of Science,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
Amsterdam,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
Birds,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
Cats,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
Cattle,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
Dictionary.com,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
Dogs,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
Foshan,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
Host jump,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
Humans,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
International Union of Microbiological Societies,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
Isolation (microbiology),2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
John Howard Mueller,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
Latin language,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
MERS outbreak,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
Mice,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
North America,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
Pigs,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
Pycnonotus sinensis,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
Rats,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
Solar eclipse,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
Tricolored bat,2026,0.0001979796513432391,1,0,0.00019665683382497542,0.0,0.0,0.0019913879382024166
Antiviral drug,2026,0.00019762783876440819,8,0,0.0015732546705998034,0.0,0.0,0.03134640488954033
Social distancing,2026,0.0001974102933484345,8,0,0.0015732546705998034,0.0,0.0,0.03198626068607751
Infection,2026,0.00019733094934513683,5,0,0.0009832841691248771,0.0,0.0,0.019006328813466342
Influenza,2026,0.00019733094934513683,5,0,0.0009832841691248771,0.0,0.0,0.019006328813466342
HIV/AIDS,2026,0.0001972797786040289,4,0,0.0007866273352999017,0.0,0.0,0.0156503504520367
Polio,2026,0.0001972797786040289,4,0,0.0007866273352999017,0.0,0.0,0.0156503504520367
